threshold,recall,precision
0.03507335111498833,0.994874715261959,0.46058528868969156
0.0350937619805336,0.994874715261959,0.4608282774993405
0.03510056063532829,0.994874715261959,0.46119324181626187
0.03521880507469177,0.994874715261959,0.4613150250858199
0.035563353449106216,0.994874715261959,0.46155878467635403
0.03561817854642868,0.994874715261959,0.46168076109936573
0.03570915386080742,0.994874715261959,0.46241397564849124
0.035972192883491516,0.994874715261959,0.46278145695364237
0.03598679602146149,0.994874715261959,0.46290408055113935
0.03600820153951645,0.994874715261959,0.46302676914921814
0.03609442710876465,0.994874715261959,0.46314952279957583
0.036252304911613464,0.9943052391799544,0.46325285221544177
0.03630808740854263,0.9943052391799544,0.4636218799787573
0.03631516173481941,0.9937357630979499,0.4637257507307999
0.036438241600990295,0.9937357630979499,0.46384901648059546
0.036796893924474716,0.9937357630979499,0.4639723477798458
0.037031836807727814,0.9937357630979499,0.4640957446808511
0.03713136166334152,0.9937357630979499,0.464219207235967
0.037222474813461304,0.9937357630979499,0.46570589805177476
0.03723769262433052,0.9937357630979499,0.465954606141522
0.03725995868444443,0.9937357630979499,0.4662035800160299
0.037473782896995544,0.9937357630979499,0.46632816675574557
0.03753209859132767,0.9937357630979499,0.4664528201015771
0.03761071711778641,0.9937357630979499,0.46657754010695185
0.03842918947339058,0.9937357630979499,0.46695210061546694
0.0385042168200016,0.9937357630979499,0.467327262988752
0.039238326251506805,0.9937357630979499,0.467577706323687
0.03925451636314392,0.9937357630979499,0.46770302867863844
0.03971322625875473,0.9937357630979499,0.467828418230563
0.0397515706717968,0.9937357630979499,0.46795387503352104
0.039858441799879074,0.9937357630979499,0.4680793991416309
0.040139343589544296,0.9937357630979499,0.46820499060906895
0.040380317717790604,0.9937357630979499,0.46870803115766857
0.04044479876756668,0.9937357630979499,0.46984383414108777
0.041023124009370804,0.9937357630979499,0.4699703743603555
0.04110567644238472,0.9937357630979499,0.47022365939099975
0.041117191314697266,0.9937357630979499,0.47085806799784136
0.041560862213373184,0.9937357630979499,0.4709851551956815
0.04181176796555519,0.9931662870159453,0.4714787780481211
0.041821110993623734,0.9931662870159453,0.47186147186147187
0.042256321758031845,0.9931662870159453,0.4719891745602165
0.04248105362057686,0.9931662870159453,0.47211694639956686
0.04250885546207428,0.9931662870159453,0.47224478743568915
0.04256702587008476,0.9931662870159453,0.4723726977248104
0.042597416788339615,0.9925968109339408,0.47261388286334055
0.042783502489328384,0.9925968109339408,0.47287032013022245
0.04285993054509163,0.9925968109339408,0.4731270358306189
0.04302086681127548,0.9925968109339408,0.4732554982351344
0.04319564253091812,0.9925968109339408,0.47338403041825095
0.04320600628852844,0.9925968109339408,0.47351263243683783
0.04336909204721451,0.9925968109339408,0.47377004620820873
0.043434906750917435,0.9925968109339408,0.4738988580750408
0.04365723207592964,0.9925968109339408,0.47402774000543924
0.04369112849235535,0.9920273348519362,0.4738846572361262
0.0437651164829731,0.9920273348519362,0.47414262384322264
0.04431406408548355,0.9920273348519362,0.474400871459695
0.04440253973007202,0.9920273348519362,0.4745301007899755
0.044484738260507584,0.9920273348519362,0.4750477229342787
0.04455619677901268,0.9920273348519362,0.475177304964539
0.0445612333714962,0.9920273348519362,0.4758262769735045
0.04496491700410843,0.9920273348519362,0.4762165117550574
0.045034538954496384,0.9920273348519362,0.47634673229423025
0.045142948627471924,0.9920273348519362,0.4767378215654078
0.045223888009786606,0.9920273348519362,0.47686832740213525
0.04525919258594513,0.9920273348519362,0.4769989047097481
0.04572688043117523,0.9920273348519362,0.47726027397260273
0.046081896871328354,0.9920273348519362,0.47752192982456143
0.046178124845027924,0.9920273348519362,0.47765286536879625
0.04648754000663757,0.9920273348519362,0.4777838727372463
0.04658561572432518,0.9920273348519362,0.47791495198902606
0.04665810242295265,0.9920273348519362,0.47804610318331503
0.04737410321831703,0.9920273348519362,0.47843998901400714
0.047684505581855774,0.9920273348519362,0.4785714285714286
0.04784899577498436,0.9920273348519362,0.478702940368233
0.04817143455147743,0.9920273348519362,0.4788345244639912
0.04830454662442207,0.9920273348519362,0.4792297111416781
0.048338670283555984,0.9920273348519362,0.4794935315166529
0.04839424043893814,0.9920273348519362,0.479757642522721
0.04856861010193825,0.9914578587699316,0.47961432506887053
0.04901472479104996,0.9914578587699316,0.4801434087148373
0.0491957850754261,0.9914578587699316,0.4802758620689655
0.04935639351606369,0.9914578587699316,0.4804083885209713
0.049465373158454895,0.9914578587699316,0.48067366096079517
0.049701105803251266,0.9914578587699316,0.4810721193699917
0.050098929554224014,0.9914578587699316,0.4814712389380531
0.050156813114881516,0.9908883826879271,0.48146098505810736
0.050338391214609146,0.9908883826879271,0.4815942430113479
0.050645675510168076,0.9903189066059226,0.4817174515235457
0.05068255215883255,0.9903189066059226,0.48211810368727476
0.05084709823131561,0.9903189066059226,0.4822518025513034
0.05087536573410034,0.9903189066059226,0.4823855755894591
0.05088808760046959,0.9903189066059226,0.48251942286348504
0.05105099081993103,0.9903189066059226,0.4826533444351929
0.051207222044467926,0.9903189066059226,0.48292141071924466
0.05127229169011116,0.9903189066059226,0.4831897749374826
0.05135015398263931,0.9903189066059226,0.48345843758687795
0.0515177845954895,0.989749430523918,0.4838530066815145
0.05158735439181328,0.989749430523918,0.48398774714564186
0.05249848589301109,0.989749430523918,0.4841225626740947
0.05250145122408867,0.989749430523918,0.4842574533296183
0.053080540150403976,0.989749430523918,0.48479776847977685
0.05308623984456062,0.989749430523918,0.4850683784538097
0.053100280463695526,0.989749430523918,0.4852037967615857
0.0531931035220623,0.989749430523918,0.4853392907009215
0.05323508754372597,0.989749430523918,0.48547486033519555
0.05348210781812668,0.989749430523918,0.4858820240424937
0.053607407957315445,0.989749430523918,0.4860178970917226
0.05373844876885414,0.9891799544419134,0.48614609571788414
0.053865838795900345,0.9891799544419134,0.4865546218487395
0.053951412439346313,0.9891799544419134,0.4866909498458952
0.054378580302000046,0.9891799544419134,0.48682735426008966
0.0547376349568367,0.9891799544419134,0.48696383515559294
0.05483158677816391,0.9891799544419134,0.48723702664796636
0.05484719201922417,0.9891799544419134,0.48737373737373735
0.0548565648496151,0.9891799544419134,0.4875105248386191
0.055037107318639755,0.9891799544419134,0.4881956155143339
0.055077046155929565,0.9891799544419134,0.4883328647736857
0.055140215903520584,0.9891799544419134,0.48860759493670886
0.05523071438074112,0.9891799544419134,0.4887450759707372
0.05558580160140991,0.9891799544419134,0.4890202702702703
0.05562673136591911,0.9891799544419134,0.4891579836665728
0.05585489422082901,0.9891799544419134,0.4894336432797971
0.055900685489177704,0.9891799544419134,0.48957158962795944
0.05603696405887604,0.9891799544419134,0.48970961375810546
0.056388888508081436,0.9891799544419134,0.48984771573604063
0.05641047656536102,0.9891799544419134,0.48998589562764455
0.05645155534148216,0.9891799544419134,0.49026248941574935
0.05665580555796623,0.9891799544419134,0.4904009034443817
0.05676153302192688,0.9891799544419134,0.4906779661016949
0.05688665434718132,0.9891799544419134,0.4910941475826972
0.05690452456474304,0.9891799544419134,0.4912330316742081
0.05698851868510246,0.9891799544419134,0.4913719943422914
0.05716461315751076,0.9891799544419134,0.49151103565365023
0.057182032614946365,0.9891799544419134,0.4916501556750637
0.05722668394446373,0.9891799544419134,0.4917893544733862
0.05758693814277649,0.9891799544419134,0.491928632115548
0.057667139917612076,0.9891799544419134,0.4920679886685552
0.057765085250139236,0.9891799544419134,0.49220742419948993
0.05776813626289368,0.9891799544419134,0.4923469387755102
0.05785815790295601,0.9891799544419134,0.4924865324638503
0.057911623269319534,0.9891799544419134,0.4927659574468085
0.05794253572821617,0.9891799544419134,0.4930456996877661
0.058069858700037,0.9891799544419134,0.4933257597273502
0.05836816504597664,0.9891799544419134,0.4934659090909091
0.05854763090610504,0.9891799544419134,0.4936061381074169
0.05887041985988617,0.9886104783599089,0.4936025021324993
0.05897139385342598,0.9886104783599089,0.4937428896473265
0.05912290886044502,0.9886104783599089,0.4938833570412518
0.05938803777098656,0.9886104783599089,0.4940239043824701
0.059621598571538925,0.9886104783599089,0.4941645317392542
0.05973139405250549,0.9886104783599089,0.49430523917995445
0.06006807088851929,0.9886104783599089,0.49444602677299915
0.06024234741926193,0.9886104783599089,0.4945868945868946
0.06035067141056061,0.9886104783599089,0.49472784269022513
0.060369156301021576,0.9886104783599089,0.49486887115165334
0.06047782301902771,0.9886104783599089,0.49500998003992014
0.06094559282064438,0.9886104783599089,0.49515116942384485
0.06126122176647186,0.9880410022779044,0.495148401826484
0.0623001754283905,0.9880410022779044,0.49528975164145017
0.06264404207468033,0.9880410022779044,0.49543118218161053
0.0630093365907669,0.9880410022779044,0.49557269351613825
0.06313495337963104,0.9880410022779044,0.4957142857142857
0.06339194625616074,0.9880410022779044,0.4958559588453844
0.06365174800157547,0.9880410022779044,0.49599771297884504
0.06435283273458481,0.9880410022779044,0.49656554092730393
0.0643923357129097,0.9880410022779044,0.49670770111651874
0.06446567922830582,0.9880410022779044,0.4968499427262314
0.06463784724473953,0.9880410022779044,0.49699226582641076
0.06473387032747269,0.9880410022779044,0.497134670487106
0.06536386162042618,0.9880410022779044,0.4972771567784465
0.06586866825819016,0.9880410022779044,0.4974197247706422
0.06590642035007477,0.9880410022779044,0.4975623745339834
0.06647047400474548,0.9880410022779044,0.49770510613884106
0.06648797541856766,0.9874715261958997,0.49784668389319553
0.06681161373853683,0.9874715261958997,0.49798966111430215
0.06685168296098709,0.9874715261958997,0.4981327204826199
0.06686108559370041,0.9874715261958997,0.4982758620689655
0.06739215552806854,0.9874715261958997,0.49841908594423684
0.06752735376358032,0.9874715261958997,0.49856239217941345
0.06782777607440948,0.9874715261958997,0.4987057808455565
0.06795861572027206,0.9874715261958997,0.4989928057553957
0.06800060719251633,0.9874715261958997,0.49928016124388136
0.06851104646921158,0.9874715261958997,0.49942396313364057
0.06876255571842194,0.9874715261958997,0.4995678478824546
0.06888937205076218,0.9874715261958997,0.5011560693641619
0.06899736076593399,0.9874715261958997,0.5013009540329575
0.06929585337638855,0.9874715261958997,0.5014459224985541
0.06946805864572525,0.9874715261958997,0.5015909748336708
0.06947719305753708,0.9874715261958997,0.5017361111111112
0.06973452121019363,0.9874715261958997,0.5018813314037627
0.07009236514568329,0.9874715261958997,0.5020266357845976
0.07038244605064392,0.9874715261958997,0.5021720243266724
0.07055646926164627,0.9874715261958997,0.5024630541871922
0.07083798199892044,0.9874715261958997,0.5026086956521739
0.07095293700695038,0.9874715261958997,0.50275442157147
0.07117999345064163,0.9874715261958997,0.5029002320185615
0.07118667662143707,0.9874715261958997,0.5030461270670148
0.07129578292369843,0.9874715261958997,0.5031921067904818
0.07192132622003555,0.9874715261958997,0.5033381712626995
0.07216706871986389,0.9874715261958997,0.5037768739105172
0.07237802445888519,0.9874715261958997,0.5039232781168265
0.07273354381322861,0.9874715261958997,0.5042163419598721
0.07279489934444427,0.9874715261958997,0.5043630017452007
0.07323365658521652,0.9874715261958997,0.5046565774155995
0.0732908621430397,0.9874715261958997,0.5048034934497817
0.0733034610748291,0.9863325740318907,0.5089626799882456
0.07362289726734161,0.9863325740318907,0.5091122868900647
0.07372700423002243,0.9863325740318907,0.5092619817700677
0.07400326430797577,0.9863325740318907,0.5094117647058823
0.07442644983530045,0.9863325740318907,0.5095616357752281
0.07482888549566269,0.9863325740318907,0.5097115950559152
0.07511214911937714,0.9863325740318907,0.5098616426258463
0.07536572217941284,0.9863325740318907,0.5100117785630153
0.0758805125951767,0.9863325740318907,0.5101620029455081
0.07607993483543396,0.9863325740318907,0.5103123158515026
0.07677392661571503,0.9857630979498861,0.5118273211117682
0.0771460235118866,0.9857630979498861,0.5119787045252884
0.07724177837371826,0.9857630979498861,0.512130177514793
0.0774625763297081,0.9857630979498861,0.5122817401598107
0.07803674787282944,0.9857630979498861,0.5125851347349719
0.07829412817955017,0.9851936218678815,0.5133531157270029
0.0784779042005539,0.9851936218678815,0.5135054912436925
0.07877522706985474,0.9851936218678815,0.516726403823178
0.07888475060462952,0.9851936218678815,0.5168807887660591
0.07935230433940887,0.9851936218678815,0.5170352659892409
0.07985185086727142,0.9851936218678815,0.5171898355754858
0.08009224385023117,0.9851936218678815,0.5173444976076556
0.0802585706114769,0.984624145785877,0.5172001196530063
